Category,State,Year,Value
Revenue_Expenditure,Puducherry,1992-93,0
Revenue_Expenditure,Puducherry,1993-94,0
Revenue_Expenditure,Puducherry,1994-95,0
Revenue_Expenditure,Puducherry,1995-96,0
Revenue_Expenditure,Puducherry,1996-97,0
Revenue_Expenditure,Puducherry,1997-98,0
Revenue_Expenditure,Puducherry,1998-99,0
Revenue_Expenditure,Puducherry,1999-00,0
Revenue_Expenditure,Puducherry,2000-01,0
Revenue_Expenditure,Puducherry,2001-02,0
Revenue_Expenditure,Puducherry,2002-03,0
Revenue_Expenditure,Puducherry,2003-04,0
Revenue_Expenditure,Puducherry,2004-05,0
Revenue_Expenditure,Puducherry,2005-06,1794
Revenue_Expenditure,Puducherry,2006-07,1927
Revenue_Expenditure,Puducherry,2007-08,2201
Revenue_Expenditure,Puducherry,2008-09,2570
Revenue_Expenditure,Puducherry,2009-10,3083
Revenue_Expenditure,Puducherry,2010-11,3540
Revenue_Expenditure,Puducherry,2011-12,3222
Revenue_Expenditure,Puducherry,2012-13,3051
Revenue_Expenditure,Puducherry,2013-14,4483
Revenue_Expenditure,Puducherry,2014-15,5055
Revenue_Expenditure,Puducherry,2015-16,5598
